6.761889E0	-6.810587E-3	1.228904E-3
6.778544E0	-4.108251E-3	9.608579E-4
6.795200E0	-1.496035E-3	9.791384E-4
6.811856E0	1.170003E-3	7.817829E-4
6.828511E0	4.065716E-3	6.154201E-4
6.845167E0	6.597465E-3	5.978871E-4
6.861822E0	9.460675E-3	5.682292E-4
6.878478E0	1.243853E-2	6.039479E-4
6.895133E0	1.504446E-2	6.016112E-4
6.911789E0	1.776157E-2	5.966730E-4
6.928444E0	2.044479E-2	4.910522E-4
6.945100E0	2.300647E-2	6.002328E-4
6.961756E0	2.540516E-2	6.097830E-4
6.978411E0	2.799521E-2	6.859622E-4
6.995067E0	3.018861E-2	6.676186E-4
7.011722E0	3.209170E-2	8.472178E-4
7.028378E0	3.401005E-2	8.225485E-4
7.045033E0	3.573040E-2	9.290251E-4
7.061689E0	3.706595E-2	1.085224E-3
7.078344E0	3.856529E-2	1.166122E-3
7.095000E0	3.963743E-2	1.185378E-3
7.111656E0	4.053357E-2	1.226821E-3
7.128311E0	4.117414E-2	1.225146E-3
7.144967E0	4.163436E-2	1.176402E-3
7.161622E0	4.173643E-2	1.291309E-3
7.178278E0	4.170419E-2	1.213736E-3
7.194933E0	4.159010E-2	1.111286E-3
7.211589E0	4.103772E-2	1.162116E-3
7.228244E0	4.024277E-2	1.135001E-3
7.244900E0	3.922564E-2	1.043222E-3
7.261556E0	3.813700E-2	9.406516E-4
7.278211E0	3.663564E-2	8.851617E-4
7.294867E0	3.497559E-2	8.879906E-4
7.311522E0	3.317665E-2	8.164886E-4
7.328178E0	3.116715E-2	7.720834E-4
7.344833E0	2.904421E-2	5.817635E-4
7.361489E0	2.676601E-2	5.554858E-4
7.378144E0	2.429183E-2	4.563659E-4
7.394800E0	2.175653E-2	5.365973E-4
7.411456E0	1.926033E-2	4.845177E-4
7.428111E0	1.637391E-2	5.454273E-4
7.444767E0	1.374413E-2	4.760017E-4
7.461422E0	1.096088E-2	5.953688E-4
7.478078E0	7.960036E-3	6.293355E-4
7.494733E0	5.225784E-3	6.616138E-4
7.511389E0	2.466078E-3	8.393090E-4
7.528044E0	-5.027709E-4	1.077958E-3
7.544700E0	-3.168935E-3	1.118403E-3
7.561356E0	-5.607257E-3	1.185405E-3
7.578011E0	-8.261768E-3	1.295472E-3
7.594667E0	-1.056188E-2	1.440278E-3
7.611322E0	-1.289935E-2	1.654810E-3
7.627978E0	-1.507844E-2	1.827587E-3
7.644633E0	-1.702943E-2	1.975703E-3
7.661289E0	-1.873958E-2	2.185480E-3
7.677944E0	-2.059757E-2	2.255990E-3
7.694600E0	-2.181011E-2	2.265752E-3
7.711256E0	-2.297525E-2	2.411127E-3
7.727911E0	-2.407765E-2	2.567921E-3
7.744567E0	-2.477961E-2	2.687310E-3
7.761222E0	-2.534126E-2	2.688067E-3
7.777878E0	-2.584207E-2	2.863228E-3
7.794533E0	-2.587871E-2	2.876607E-3
7.811189E0	-2.584533E-2	2.917498E-3
7.827844E0	-2.539818E-2	2.631949E-3
7.844500E0	-2.490905E-2	2.785503E-3
7.861156E0	-2.418296E-2	2.510385E-3
7.877811E0	-2.315033E-2	2.642414E-3
7.894467E0	-2.199150E-2	2.383497E-3
7.911122E0	-2.068466E-2	2.220874E-3
7.927778E0	-1.903165E-2	2.039492E-3
7.944433E0	-1.736626E-2	2.017320E-3
7.961089E0	-1.534669E-2	1.835295E-3
7.977744E0	-1.325677E-2	1.672078E-3
7.994400E0	-1.104340E-2	1.499822E-3
8.011056E0	-8.749544E-3	1.438129E-3
8.027711E0	-6.161956E-3	1.210199E-3
8.044367E0	-3.781026E-3	1.152219E-3
8.061022E0	-1.098377E-3	1.012208E-3
8.077678E0	1.758939E-3	7.411177E-4
8.094333E0	4.429692E-3	6.533988E-4
8.110989E0	7.252166E-3	5.802488E-4
8.127644E0	1.018302E-2	4.992457E-4
8.144300E0	1.276037E-2	5.950709E-4
8.160956E0	1.551143E-2	5.536360E-4
8.177611E0	1.825707E-2	5.580888E-4
8.194267E0	2.083803E-2	5.949714E-4
8.210922E0	2.336535E-2	5.809397E-4
8.227578E0	2.596242E-2	6.658053E-4
8.244233E0	2.807721E-2	6.512900E-4
8.260889E0	3.026291E-2	8.570935E-4
8.277544E0	3.234253E-2	8.965719E-4
8.294200E0	3.415004E-2	9.051790E-4
8.310856E0	3.583473E-2	9.685443E-4
8.327511E0	3.729851E-2	9.695706E-4
8.344167E0	3.846373E-2	1.034031E-3
8.360822E0	3.955673E-2	1.172893E-3
8.377478E0	4.051269E-2	1.205651E-3
8.394133E0	4.113362E-2	1.227412E-3
8.410789E0	4.147357E-2	1.214836E-3
8.427444E0	4.160725E-2	1.131973E-3
8.444100E0	4.150547E-2	1.209778E-3
8.460756E0	4.117944E-2	1.206261E-3
8.477411E0	4.052704E-2	1.168048E-3
8.494067E0	3.981096E-2	1.059137E-3
8.510722E0	3.877940E-2	1.147404E-3
8.527378E0	3.752392E-2	1.079598E-3
8.544033E0	3.619273E-2	9.462935E-4
8.560689E0	3.446490E-2	1.022797E-3
8.577344E0	3.248600E-2	7.534359E-4
8.594000E0	3.074898E-2	6.577311E-4
8.610656E0	2.852741E-2	6.320866E-4
8.627311E0	2.620184E-2	5.639984E-4
8.643967E0	2.386556E-2	6.301655E-4
8.660622E0	2.119018E-2	5.028656E-4
8.693911E0	1.600537E-2	5.859280E-4
8.710567E0	1.307578E-2	4.606537E-4
8.727222E0	1.022506E-2	5.954725E-4
8.743878E0	7.645648E-3	5.474608E-4
8.760533E0	4.719194E-3	6.721924E-4
8.777189E0	2.057646E-3	6.492351E-4
8.793844E0	-5.673184E-4	7.429502E-4
8.810500E0	-3.375619E-3	8.900456E-4
8.827156E0	-6.032188E-3	1.121421E-3
8.843811E0	-8.395485E-3	1.274454E-3
8.860467E0	-1.082159E-2	1.486035E-3
8.877122E0	-1.310944E-2	1.707324E-3
8.893778E0	-1.514531E-2	1.780489E-3
8.910433E0	-1.712054E-2	1.860310E-3
8.927089E0	-1.887183E-2	1.957118E-3
8.943744E0	-2.055314E-2	2.260425E-3
8.960400E0	-2.188229E-2	2.394447E-3
8.977056E0	-2.304990E-2	2.346356E-3
8.993711E0	-2.405201E-2	2.692043E-3
9.010367E0	-2.470762E-2	2.690245E-3
9.027022E0	-2.527115E-2	2.697275E-3
9.043678E0	-2.547417E-2	2.654958E-3
9.060333E0	-2.560775E-2	2.705581E-3
9.076989E0	-2.554342E-2	2.638121E-3
9.093644E0	-2.522197E-2	2.697310E-3
9.110300E0	-2.467079E-2	2.660835E-3
9.126956E0	-2.383811E-2	2.493702E-3
9.143611E0	-2.288362E-2	2.385010E-3
9.160267E0	-2.164146E-2	2.401394E-3
9.176922E0	-2.004587E-2	2.048204E-3
9.193578E0	-1.871045E-2	2.098391E-3
9.210233E0	-1.685123E-2	1.678125E-3
9.226889E0	-1.489017E-2	1.696394E-3
9.243544E0	-1.277714E-2	1.600213E-3
9.260200E0	-1.052696E-2	1.327612E-3
9.276856E0	-8.160810E-3	1.306796E-3
9.293511E0	-5.885876E-3	1.153008E-3
9.310167E0	-3.065478E-3	9.039360E-4
9.326822E0	-5.197233E-4	8.502389E-4
9.343478E0	2.089845E-3	6.525406E-4
9.360133E0	4.797076E-3	8.044120E-4
9.376789E0	7.661496E-3	5.879822E-4
9.393444E0	1.027657E-2	5.763579E-4
9.410100E0	1.318605E-2	4.932452E-4
9.426756E0	1.591699E-2	5.740529E-4
9.443411E0	1.841509E-2	5.110701E-4
9.460067E0	2.117740E-2	5.819054E-4
9.476722E0	2.361966E-2	6.325974E-4
9.493378E0	2.601093E-2	6.063421E-4
9.510033E0	2.841565E-2	5.891904E-4
9.526689E0	3.030543E-2	8.013517E-4
9.543344E0	3.234168E-2	8.801256E-4
9.560000E0	3.422983E-2	8.790404E-4
9.576656E0	3.580581E-2	9.719904E-4
9.593311E0	3.729922E-2	9.296976E-4
9.609967E0	3.849162E-2	9.970031E-4
9.626622E0	3.955632E-2	9.355890E-4
9.643278E0	4.035250E-2	1.185898E-3
9.659933E0	4.078898E-2	1.098339E-3
9.676589E0	4.117762E-2	1.238779E-3
9.693244E0	4.126593E-2	1.139106E-3
9.709900E0	4.124330E-2	1.231389E-3
9.726556E0	4.065650E-2	1.230504E-3
9.743211E0	4.012069E-2	1.133086E-3
9.759867E0	3.924448E-2	1.065181E-3
9.776522E0	3.822096E-2	1.099702E-3
9.793178E0	3.696043E-2	1.083782E-3
9.809833E0	3.546329E-2	1.036723E-3
9.826489E0	3.395013E-2	7.656532E-4
9.843144E0	3.216157E-2	8.150756E-4
9.859800E0	3.000101E-2	8.263590E-4
9.876456E0	2.808944E-2	6.697703E-4
9.893111E0	2.575457E-2	5.190351E-4
9.909767E0	2.325091E-2	5.852348E-4
9.926422E0	2.084019E-2	5.337774E-4
9.943078E0	1.815571E-2	5.522656E-4
9.959733E0	1.530695E-2	5.778786E-4
9.976389E0	1.275576E-2	5.914105E-4
9.993044E0	9.979156E-3	5.123115E-4
1.000970E1	7.069242E-3	5.916545E-4
1.002636E1	4.436255E-3	7.159756E-4
1.004301E1	1.699335E-3	6.917879E-4
1.005967E1	-1.112559E-3	8.493015E-4
1.007632E1	-3.703459E-3	9.475620E-4
1.009298E1	-6.245847E-3	1.051995E-3
1.010963E1	-8.715191E-3	1.298140E-3
